MM130194 0 0 0.30668 0.00432 0 0 0 2.32157 0.00755 0 0.00378 0.07612 0.00304 0.05968 0 0 0 0 0.09309 0 0.00674 0.00266 6.44592 0 0 1.20781 0 1.67827 1.62865 1.33059 0 0.54082 0.22795 0 1.35897 1.99084 0 5.86119 1.83802 4.96854 13.0558 1.22797 1.03579 0.14424 0 0 0 0.07931 0.03103 0.04711 0 0 0 0 0 0 0 0.25324 0 0.0157 0.03789 1.88803 0.00634 0.28067 0 0.00049 0.97803 0 0 0.05734 0.42857 0 0.05545 0 0.26863 0 0 0.0194 0.30666 0.18563 0 0.00802 0.02384 0 0 0 0.0128 0.00222 0 0 2.4394 0 0.17009 7.30157 0.24154 0.01265 0.11189 1.78619 0.07178 0 0 0 0.00992 0.02307 0 0 0.6344 0.03454 0.00472 0.25118 0 0 0.03755 0.00381 0.15027 0 0.00041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.35367 0.0216 0 0.53839 0 0 3.34444 0 0 0 0 0 0.00045 0 0 0 0 0 0.00217 0 0.39395 0.12056 1.41464 0 0 0.00537 0.00323 1.86104 0 0.96851 0.01929 2.28853 0 2.72798 0 0 0 0 0 0 0 0 0.00771 0 0 0 0 0 0 1.68587 0 3.46044 0 0.00342 0.00206 0.00881 0.03128 0 0
MM130973 0.058538407 0.004950472 0.04522958 0.000116869 0.001135574 0.000206233 0.02460082 0.04974958 0.05468974 0.25618124 0.04814312 0.039387934 0.0522816 0.0715315 0.06150006 0.19474826 0.006135306 0.017839736 0.14896463 0.007173273 0.05749526 0.012921983 0.15784125 0.0704148 0.01735933 0.05733246 0.03351868 0.06722212 0.0608826 0.2613068 0.05499874 0.02740431 0.02118927 0.017197355 0.2291501 0.11378066 0.008480626 0.2238047 0.1971229 0.1890802 0.3342272 0.13645905 0.017373048 0.31008415 0.05043923 0.02266662 0.010686426 0.15041361 0.06532115 0.02066216 0.13179843 0.04279193 0.03391884 0.04290562 0.005745871 0.04137316 0.03057698 0.14206814 0 0.011317495 0.05691592 0.10823763 0.020751936 0.08943038 0.034625085 0.04316103 0.07808119 0.009305824 0.03652571 0.06545428 0.4776605 0.44416343 0.03965124 0.14817913 0.3130158 0.009302131 0.09744098 0.02338667 0.20572464 0.5907222 0.047248726 0.05948199 0.021298 0.031021989 0.002701858 0.001747406 0.00311746 0.002382441 0.251388 0.024621377 0.15068557 0.004986886 0.08051382 3.1663813 0.07351278 0.005471406 0.07192821 1.8709881 0.1557666 0.006658297 0.023728574 0.000120158 0.05193794 0.03415281 0.000861034 0.06022068 0.003263854 0.003612983 0.004132523 0.002225705 0.007004804 0.004440208 0.004774761 0.013710353 0.03415349 0.001498246 0.004888823 0.002906832 0.002965551 0.01152527 0.99375017 0.022270518 0.02343273 0.000243676 0.000526905 3.24e-06 0.006933905 0.62466514 0.038248972 0.010910229 0.25957212 0.048856471 0.1897742 0.022841379 0.005855913 0.03562643 0.060081962 1.15e-05 0.122307 0.04308094 0.02913851 0.2803644 0.00884051 0.17164552 0.09041593 0.00121535 0.05714216 0.02112927 0.30496054 6.7721153 0.09428824 0.031803203 0.001789292 0.023855303 9.46e-05 0.23595408 0.22256408 0.3166503 0.030007635 0.016580274 0.00390994 0.020219969 0.06188706 0.2156739 0.1859889 0.06846089 0.024512357 0.000146669 0.3669546 0.005402952 0.02203477 0.006927267 0.003298971 0.000401384 0.003115839 0.007576318 0.016180849 0.09791021 1.38e-05 0.08452684 0.00217876 0.02129951 0.005998043 0.024427344 0.013189064 0.05479644 0.1645521 0.007591122 0.02079364 0.0246468 0.016494064 0.02140765 0.000421157 0.000214995
MM130091 0.41772 0 0.76155 0 0 0 0 0.04561 0.00854 0.21264 0.37257 0.66328 0.05702 0.1352 0 0 0 0.01456 0.01012 0.14883 0.03747 0.08082 0.90762 0.18546 0 0.3988 1.7353 0.01811 0.02039 0 0.23454 0.96304 0 0 1.03663 0.3543 0.58203 0.05809 0.16299 12.28708 3.22479 0.12404 0.40328 25.09103 1.70987 0.7769 0.00075 1.36317 0.0096 0.34484 0.0877 0 0 0.05203 0 0 0 0.07317 0 0.03212 0.07921 0.09328 0.00036 0.06667 0 0.0131 0.1049 0 0.00705 0.10891 5.93014 0 0.68095 0.12822 0.62083 0 0 0.01715 0.28869 0.17954 0 0.00664 0.18301 0 0.16182 0.00728 0 0.06143 0.48172 0.00145 0.15174 0 0.01102 0.51418 0.34977 0 0.01552 2.4523 0.05395 0 0 0 0.07523 0.00794 0.01948 0 0.04884 0 0 0.02135 0.02819 0.00303 0.01909 0 0.06386 0 0.33879 0 0 0 1.29227 0 0.01029 0 0 0 0 0.13077 1.92972 0 0.00108 0.2181 0.20235 0.01628 0 0.77261 0.0055 0 0.34099 0.17142 0.0015 1.25502 0 0 0.10127 0.17907 0.02444 0 0.41405 0.01073 0 0 0 0.00398 0 0.00669 0.04176 0.16498 0.01123 0 0.00264 0 2.31362 0.19164 5.8586 0.0253 0.58899 0 0.76507 0 0 0.00395 0 0 0.00471 0.0246 0 0.14209 0.00125 0.68785 0.01401 0.00101 0.00436 0.23009 5.97899 0 0.06319 0 0.02911 0.01969 0.03938 0.0483 0.01094 0
MM130300 0 0 0.00104 0 0 0 0.21585 0.00364 0.11875 0 0.7528 0.0074 0 0.00024 0 0.36219 0.00499 0 0.13507 0 0.07988 0 0.00854 0.00185 0 0.0021 0.00125 0.00289 0.19371 0.01399 0 11.78598 0 0 1.43864 0 0 10.89799 1.27533 8.84486 4.16871 1.36364 0.86513 0.00453 0.00046 0 0 0.65013 0 0.04567 0 0 0.03812 0 0.32594 0 0 0 0 0.00725 0.03975 0.77976 0.02765 0.00345 0 0.00335 0.7309 0 0.02052 0.09411 0.66406 0 0 0 0.58304 0 0 3.21864 0.59331 1.91272 0 0.01046 0.02721 0.3105 0.05768 0 0 0.0261 0.3063 0.06762 1.29249 0 0 4.81616 0.00577 0 0 12.20818 0.29356 0 0.01828 0 0 0.11053 0 0 0 0.10118 0 0.06401 0.02202 0.03185 0.82191 0 0.16742 0 0 0 0 0 0.00138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.07171 0 0 2.85505 0 0 1.08971 0 0 0 0 0 0.14182 0 0.01932 0 0 0 0 0 0.04561 1.86308 0.12247 0 0 0.00311 0 0.03138 0.08144 0.14902 0.00058 3.47425 0 3.32704 0 0 0 0 0 0 0 0 0 0 0.00918 0 0.00831 0 0.17178 6.90563 0 0 0 0 0 0 0.00337 0 0
MM130931 0.02073804 0.001716039 0.04286049 0.000251602 0.001260326 0.000136365 0.02972648 0.07644932 0.11857266 0.33222729 0.08302591 0.691557379 0.1666889 0.22375954 0.08049009 0.43235753 0.005365429 0.021959206 0.2268534 0.01244281 0.10170999 0.013827912 0.85480002 0.10482399 0.02965226 0.26231017 0.0531495 0.08041706 0.12824512 0.4258852 0.08733581 0.40558026 0.0314097 0.033403677 0.4050594 0.13090367 0.034064025 0.8860085 0.2259057 0.3695865 1.740038 0.18347679 0.030763728 0.13114733 0.05870943 0.0313986 0.019688691 0.23215143 0.11380289 0.05412727 0.34178834 0.04078151 0.0690003 0.04082911 0.003341151 0.04214672 0.03685039 0.05450771 0 0.016035514 0.07883432 0.13950265 0.020351274 0.127572 0.029905385 0.05707948 0.07926308 0.012916509 0.05279236 0.07935912 0.2403985 0.19538241 0.03285087 0.12886758 0.3203093 0.003881282 0.07782177 0.02706344 0.26858141 0.5002734 0.046907389 0.07912554 0.02841557 0.043811742 0.003311897 0.001570663 0.003022642 0.005138647 0.1883263 0.022412953 0.1759611 0.006494431 0.12188756 0.8476587 0.14100477 0.005397068 0.08809199 1.8181498 0.32824442 0.045780846 0.039958129 0.000167709 0.05920798 0.05248813 0.00192521 0.08061556 0.002504017 0.00572828 0.003622698 0.00498655 0.004474209 0.00577805 0.005855398 0.017149297 0.05018675 0.002351024 0.008531 0.003419836 0.00154675 0.007942666 0.05029814 0.017284549 0.02850683 0.000833947 0.000333177 0.000338092 0.005968785 0.04006661 0.034929958 0.00742231 0.04719922 0.003116203 0.2596762 0.008164602 0.007202156 0.04437559 0.029504011 5.66e-05 0.2393174 0.04759871 0.04375304 0.5187507 0.037162751 0.24247714 0.10697702 0.001976121 0.064628 0.03231046 0.29417374 4.3755351 0.30747491 0.024145952 0.001094424 0.036346171 0.000254136 0.11506056 0.22013317 0.8206173 0.017744125 0.014351642 0.019399496 0.022820686 0.09118426 0.06071174 0.2891061 0.29655757 0.04700756 0 0.3954309 0.008251174 0.02761186 0.00697063 0.003546594 0.000528087 0.002881295 0.009799317 0.024571505 0.07516607 4.06e-06 0.09760639 0.002430016 0.02832637 0.007436624 0.036922075 0.018111441 0.07836409 0.3373002 0.014652282 0.02711053 0.02373781 0.043697919 0.02536908 0.00137449 0.000154013
MM130969 0.033244779 0.001185595 0.02747541 0.001016299 0.000450694 8.6e-05 0.01752719 0.04817465 0.04337485 0.05825693 0.03127368 0.150038753 0.03160901 0.04057593 0.02635551 0.13702445 0.004220475 0.016153542 0.14205041 0.004722188 0.04558249 0.01459069 0.32234843 0.09288891 0.01946689 0.10352475 0.05169671 0.07819835 0.14625523 0.3274583 0.05776645 0.07058697 0.01204555 0.01025355 0.3455032 0.16396458 0.023894607 0.3689038 0.1952008 0.3392477 0.7784336 0.14535049 0.015093386 0.16457134 0.05293769 0.02797543 0.005041937 0.19710285 0.08625076 0.01723341 0.10775226 0.04068514 0.06096224 0.02630756 0.002130855 0.05439894 0.05570998 0.07930653 0 0.018090491 0.07867894 0.12309341 0.010997042 0.11038496 0.025536576 0.04493511 0.04878904 0.004120508 0.05520238 0.0828293 0.2434098 0.11582348 0.04051619 0.11059054 0.1982267 0.003053278 0.07159483 0.02255508 0.15156513 0.3684548 0.020200032 0.05448293 0.02366571 0.026315744 0.010531649 0.000176972 0.001339458 0.000591065 0.154423 0.025866402 0.15465937 0.003691068 0.07391747 1.1395002 0.04479262 0.001508096 0.06435188 1.1048512 0.13937722 0.007209784 0.010284678 6.75e-05 0.13253444 0.03995378 0.001890466 0.06732993 0.002517419 0.005315539 0.001400999 0.003448709 0.004592061 0.001776709 0.002209291 0.032302381 0.0322463 0.000771557 0.00245152 0.00710992 0.000684378 0.011489016 0.04193992 0.03671906 0.02296035 0.000124282 0.000239778 7.94e-06 0.010185327 0.04499562 0.021359331 0.013226531 0.09653354 0.000239249 0.2232368 0.009143705 0.003436007 0.02125255 0.050624678 9.55e-06 0.18345481 0.03421105 0.03193232 0.5911557 0.012262508 0.16041287 0.27610478 0.016866643 0.1032543 0.02631088 0.19935068 20.3981459 1.49814297 0.036232732 0.000407055 0.009568389 0.000407763 0.17155318 0.21417959 0.3801331 0.03004749 0.005059564 0.001866402 0.025520857 0.04387556 0.14161041 0.1517441 0.0636505 0.015047111 0 0.1882474 0.004800455 0.03542435 0.002033497 0.001378348 0.000111111 0.009934274 0.007437466 0.021825715 0.1031188 0 0.08325723 0.007592539 0.03038721 0.005012549 0.026436862 0.008648429 0.02673996 0.25961992 0.005604447 0.02841919 0.0376969 0.010682567 0.03457696 0.000198225 1.14e-05
MM130203 0.00116 0 0 0 0 0 0.20308 2.65908 0.21204 0 4.39258 0.15742 0.00204 1.8541 0 0 0.02094 0 0.20367 0.42629 0.06624 0 4.19434 0.00862 0.0016 0.0219 5.79336 0.02866 0.01475 4.69683 0 0.04736 0 0 8.874 0 0 0.05563 0.47172 1.06484 4.70744 0.16589 0.03409 0.00065 3.49208 0.06907 0 2.8263 2.08006 0 0 0 0.0299 0.01309 0.63033 0 0 0 0 0.03777 0.03624 0.08786 0.01713 0.11611 0.00361 0.02538 0.47099 0 0.01306 0.09396 0.60237 0 0.02885 0.29655 0.10492 0.11561 0 1.16021 0.51975 1.61812 0 0.04898 0.26462 0.01286 0.02598 0.13585 0.02635 0.04867 0.25224 0.02688 0.01121 0.27057 0 1.2586 0.06799 0.09592 0 4.86512 0.33573 0 0 0 0.04545 0.01485 0.02018 0 0 0.0905 0.04754 0.00613 0.04747 0.09185 0.04874 0 0.14894 0 0 0 0 0.01164 0 0.03852 0.01311 0 0 0 0 0.03555 0 0 0 0.00629 0.67261 0 0 1.40357 0 0 0.00395 0 0 1.72011 0 0 0.01359 0.01767 0 0.68351 0 15.74774 1.67821 0 0 0 0 0.8968 1.35283 0.397 0 0 0.18084 0 0.06661 0 0.27341 0.2106 2.77305 0 0.724 0 0 0.02618 0.02947 0 0 4e-04 0 0.29107 0 0.29716 0.00028 0.2015 0.00865 0 1.32403 0 0 0.00051 0 0.01233 0.05603 0.06188 0 0
MM130825 0.02384345 0.012777796 0.03763661 0.000244929 0.003032385 0.001440154 0.11461711 0.06617491 0.04710972 0.04496518 0.04783144 0.068347009 0.05165688 0.07657339 0.03795175 0.17540364 0.005717806 0.023206384 0.78613731 0.014341972 0.07676807 0.016377562 0.19069496 0.09241879 0.01823446 0.05645611 0.0357451 0.04957111 0.07108817 0.1844115 0.07047726 0.02727242 0.02384127 0.028727591 0.2070441 0.11934071 0.003819759 0.19482 0.1748263 0.1710385 0.2101457 0.10257649 0.024324014 0.188034 0.09289247 0.03425713 0.018192209 1.40131494 0.08007126 0.02059985 0.16206159 0.06638432 0.0370779 0.06365706 0.007038827 0.03925367 0.02662338 0.18047672 0 0.011369539 0.09706785 0.13887412 0.026229639 0.11975226 0.031099994 0.04941078 0.11100824 0.010496207 0.08797181 0.07655463 0.222955 0.19398814 0.06592564 0.27574239 0.5131237 0.005929336 0.06935834 0.03551413 0.30411329 0.7713326 0.060625674 0.12630849 0.10673726 0.036067749 0.003896019 0.000808854 0.001383839 0.00185854 0.2449505 0.018948234 0.15384471 0.007606478 0.1268494 2.7621046 0.06366021 0.013366595 0.14945888 1.4714419 0.23669816 0.009135271 0.051393793 9.78e-05 0.09038388 0.07854397 0.002254156 0.05918229 0.004961583 0.005954956 0.00485052 0.007420565 0.004693667 0.007926487 0.024722427 0.018324704 0.03637045 0.001603118 0.016684061 0.001979287 0.002921371 0.007318168 0.05873788 0.027680758 0.03760695 0.000583052 0.000688135 1.07e-05 0.002974461 0.03593424 0.029689018 0.006805165 0.05440965 0.00275025 0.148431 0.006966052 0.002710961 0.02263609 0.038309261 3.11e-05 0.09165792 0.05032194 0.02142052 0.2729318 0.00866735 0.1367413 0.07904659 0.001202571 0.04205671 0.03588363 0.12468712 0.5164373 0.03368162 0.016143578 0.00625876 0.035120754 0.001122073 0.18597095 0.24930141 0.3394112 0.026273793 0.016406947 0.003534804 0.015035351 0.07159309 0.07062172 0.3741294 0.27705486 0.33153624 0 0.6351994 0.005933485 0.02038057 0.008213998 0.00901788 0.000152583 0.004920432 0.002975727 0.020888837 0.09171872 1.18e-05 0.11322061 0.004127473 0.06696973 0.020291701 0.038197032 0.03172549 0.07884386 0.12383281 0.01210716 0.03402973 0.02631538 0.02634418 0.03093688 0.000361384 5.93e-05
MM130141 0.01072 0 0.03691 0 0 0 0.36791 0.01956 0.02273 0.06299 0.24401 10.3922 0.21127 1.38593 0 0 0.00536 0 0.07359 0 0.03202 0.09002 3.18296 0.5649 0 0.07254 0.04287 0.00833 0.08161 0 0 2.61758 0 0 0.50252 0 0 0.07845 1.73078 7.85521 3.61907 0.22204 0 0 0.20794 0 0 0.00285 0 0.59333 0.08764 0 0 0 0.40712 0 0 1.79857 0.00584 0.01576 0.02831 0.34427 0.01355 0 0 0 0.05642 0 0.00025 0 6.02072 0 0 0 0.9337 0.00408 0.17113 0 0.2071 0.20199 0.00802 0.0076 0.06316 0 0 0.00025 0.00884 0.03611 0.01613 0.00736 0 0 0.07518 8.14475 2.957 0.03709 0.29671 7.6892 0.0338 0 0.02745 0.00292 0 0 0.02767 0 0 0.16062 0 0.3741 0.01489 0 0.11664 0 0.11157 0 0 0 0 0 0.00055 0 0 0 0 0 0 0 0.18459 0 0 0.00522 1.19051 0.00105 0 0.56777 0.01255 0 0.02404 0.04716 0.00054 1.99517 0 0.12252 0.3733 0.58579 0.08363 0.3724 0 0.0532 0 0 0 0.02185 0 0.05424 0.70146 0.74347 0.01062 0 0.11904 0 0 0 0.00357 1.37642 3.65721 0 1.20918 0 0 0 0.02947 0 0 0.0047 0 0.01432 0 0.31916 0 0.06138 0 0 15.95393 8e-04 0 0 0 0 0 0.00587 0 0
MM130147 0 0 1.38333 0 0 0 0.14089 0.00291 0.07986 0.21884 0.17936 2.55712 0.05171 0.67786 0 0 0 0 0.09848 0 0.04225 0.00791 0.07001 0.03806 0 0.15962 0.77376 0.38209 0 0.00072 0 0.53944 0.00707 0 0.28476 0.44614 0.24331 0.93781 0.03595 0.5051 1.4971 0.12297 0.82753 3.43135 0 0 0 3.61254 0.03007 0.34478 0.05748 0 0.06335 0 0.02096 0 0 0 0 0.00229 0.01712 0.0076 0.00986 0 0 0.00486 0.065 0 0.00086 0.03109 0.95602 0 0 0.39204 0.54906 0.00762 0 0 0.38453 1.15585 0 0 0.02074 0 0.00546 0 0.0054 0.0044 0.18257 0.10673 0.38885 0 0.42876 8.30446 0.09544 0.01528 0.15609 3.60901 0.02752 0 0.01694 0.00184 0.00315 0.05269 8e-04 0 0.08682 0.01069 0.00216 0.44026 0.00091 0.01033 0.37753 0 0.05556 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33676 0.0308 0 0 0.48365 0 0 0.68729 0 0 0.00317 0.0769 0.00017 1.54261 0 0 0 0.16136 0.12686 0.07236 0 29.65564 0 0.1159 0 0 0 0.0644 0.7829 0.46592 0.00493 0 0.00336 0 1.0466 0 0.10733 0 2.30178 0 1.30159 0 0 0 0.01589 0 0 0.00129 0 0.09639 0 0.50937 0 0 0.00316 0.31696 4.94053 0 1.8516 0 0.00062 0 0 0.00973 0 0
